power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude
3.0,2007-08,0.0,5,Penalty Spot,shot - 34,44.0,248.42906432219243,0.0,131.0,34.189593,-118.471724
1.0,2007-08,,5,Penalty Spot,shot - 3,45.0,256.07030284669867,0.0,699.0,42.982923,-71.446094
1.0,2007-08,1.0,4,Mid Range,shot - 3,39.0,194.164878389476,0.0,638.0,42.982923,-71.446094
1.0,2007-08,,1,Goal Line,shot - 44,28.0,89.00561780022652,0.0,149.0,42.982923,-71.446094
1.0,2007-08,1.0,6,Right Corner,shot - 3,43.0,230.1064970834157,0.0,70.0,42.982923,-71.446094
1.0,2007-08,,5,Penalty Spot,shot - 3,45.0,251.07170290576354,0.0,45.0,42.982923,-71.446094
1.0,2007-08,0.0,5,Penalty Spot,shot - 3,45.0,255.61404069214808,0.0,0.0,42.982923,-71.446094
2.0,2007-08,1.0,5,Penalty Spot,shot - 3,46.0,269.1337957224993,0.0,502.0,42.982923,-71.446094
2.0,2007-08,1.0,4,Mid Range,shot - 27,39.0,194.82555636185256,0.0,233.0,42.982923,-71.446094
2.0,2007-08,,5,Penalty Spot,shot - 25,45.0,256.087875542752,0.0,210.0,42.982923,-71.446094
3.0,2007-08,0.0,4,Mid Range,shot - 3,40.0,200.20239758804092,0.0,579.0,42.982923,-71.446094
3.0,2007-08,0.0,4,Mid Range,shot - 36,40.0,204.79501947068928,0.0,366.0,42.982923,-71.446094
3.0,2007-08,1.0,1,Goal Line,shot - 3,26.0,66.0,0.0,183.0,42.982923,-71.446094
4.0,2007-08,1.0,4,Mid Range,shot - 3,41.0,212.3982109152523,0.0,702.0,42.982923,-71.446094
4.0,2007-08,1.0,0,Goal Area,shot - 24,20.0,0.0,0.0,564.0,42.982923,-71.446094
4.0,2007-08,0.0,6,Right Corner,shot - 3,44.0,246.0,0.0,519.0,42.982923,-71.446094
4.0,2007-08,0.0,4,Mid Range,shot - 55,41.0,212.08488866489287,0.0,122.0,42.982923,-71.446094
4.0,2007-08,0.0,4,Mid Range,shot - 44,39.0,195.88772294352702,0.0,17.0,42.982923,-71.446094
1.0,2007-08,,5,Penalty Spot,shot - 9,46.0,264.69038516727426,0.0,627.0,42.982923,-71.446094
1.0,2007-08,1.0,4,Mid Range,shot - 52,35.0,157.42934923323543,0.0,283.0,42.982923,-71.446094
1.0,2007-08,,4,Mid Range,shot - 3,46.0,265.60120481654445,0.0,96.0,42.982923,-71.446094
1.0,2007-08,0.0,5,Penalty Spot,shot - 3,44.0,247.24481794367298,0.0,2.0,42.982923,-71.446094
2.0,2007-08,1.0,5,Penalty Spot,shot - 3,45.0,255.61404069214808,0.0,327.0,42.982923,-71.446094
2.0,2007-08,0.0,4,Mid Range,shot - 3,39.0,197.0,0.0,125.0,42.982923,-71.446094
2.0,2007-08,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,48.0,42.982923,-71.446094
2.0,2007-08,,0,Goal Area,shot - 4,20.0,0.0,0.0,11.0,42.982923,-71.446094
3.0,2007-08,0.0,4,Mid Range,shot - 22,33.0,134.80726983364065,0.0,560.0,42.982923,-71.446094
3.0,2007-08,0.0,5,Penalty Spot,shot - 36,45.0,251.55715056424057,0.0,328.0,42.982923,-71.446094
3.0,2007-08,1.0,1,Goal Line,shot - 54,26.0,69.26037828369117,0.0,151.0,42.982923,-71.446094
3.0,2007-08,0.0,4,Mid Range,shot - 3,36.0,162.79127740760558,0.0,115.0,42.982923,-71.446094
3.0,2007-08,0.0,4,Mid Range,shot - 3,35.0,157.0509471477329,0.0,55.0,42.982923,-71.446094
3.0,2007-08,1.0,5,Penalty Spot,shot - 3,46.0,266.9925092582186,0.0,1.0,42.982923,-71.446094
1.0,2007-08,0.0,5,Penalty Spot,shot - 3,45.0,255.33115751901488,0.0,381.0,42.982923,-71.446094
1.0,2007-08,,0,Goal Area,shot - 32,20.0,0.0,0.0,27.0,42.982923,-71.446094
2.0,2007-08,0.0,5,Penalty Spot,shot - 1,44.0,242.26638231500462,0.0,556.0,42.982923,-71.446094
2.0,2007-08,0.0,4,Mid Range,shot - 3,37.0,179.28747864811973,0.0,496.0,42.982923,-71.446094
2.0,2007-08,0.0,1,Goal Line,shot - 50,29.0,94.02127418834527,0.0,427.0,42.982923,-71.446094
2.0,2007-08,,0,Goal Area,shot - 39,20.0,0.0,0.0,294.0,42.982923,-71.446094
2.0,2007-08,1.0,0,Goal Area,shot - 29,20.0,2.3286893159166806,0.0,168.0,42.982923,-71.446094
2.0,2007-08,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,97.0,42.982923,-71.446094
2.0,2007-08,,0,Goal Area,shot - 39,20.0,0.0,0.0,35.0,42.982923,-71.446094
3.0,2007-08,1.0,5,Penalty Spot,shot - 10,47.0,271.59712811441875,0.0,627.0,42.982923,-71.446094
3.0,2007-08,0.0,5,Penalty Spot,shot - 38,49.0,291.0755915565577,0.0,515.0,42.982923,-71.446094
3.0,2007-08,,5,Penalty Spot,shot - 3,47.0,278.40438214941946,0.0,450.0,42.982923,-71.446094
3.0,2007-08,0.0,4,Mid Range,shot - 3,41.0,212.05895406702354,0.0,176.0,42.982923,-71.446094
1.0,2008-09,0.0,4,Mid Range,shot - 3,36.0,164.43131419670482,0.0,365.0,42.982923,-71.446094
1.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,304.0,42.982923,-71.446094
1.0,2008-09,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,280.0,42.982923,-71.446094
2.0,2008-09,,4,Mid Range,shot - 3,38.0,184.6941423068033,0.0,274.0,42.982923,-71.446094
2.0,2008-09,,4,Mid Range,shot - 17,38.0,183.698121928342,0.0,270.0,42.982923,-71.446094
2.0,2008-09,,1,Goal Line,shot - 17,31.0,112.61438629233835,0.0,186.0,42.982923,-71.446094
2.0,2008-09,0.0,4,Mid Range,shot - 3,36.0,166.6283289239858,0.0,60.0,42.982923,-71.446094
2.0,2008-09,,1,Goal Line,shot - 52,30.0,108.2081327812286,0.0,33.0,42.982923,-71.446094
3.0,2008-09,,4,Mid Range,shot - 19,30.133956634899782,187.21645226849049,0.0,577.0,42.982923,-71.446094
3.0,2008-09,1.0,5,Penalty Spot,shot - 28,44.0,249.0642487391557,0.0,540.0,42.982923,-71.446094
3.0,2008-09,1.0,0,Goal Area,shot - 10,20.0,0.0,0.0,513.0,42.982923,-71.446094
3.0,2008-09,0.0,4,Mid Range,shot - 3,42.0,227.54340245324627,0.0,458.0,42.982923,-71.446094
3.0,2008-09,,4,Mid Range,shot - 3,38.0,188.0425483766905,0.0,321.0,42.982923,-71.446094
3.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,2.3286893159166806,0.0,215.0,42.982923,-71.446094
3.0,2008-09,,4,Mid Range,shot - 3,38.0,184.62123388169638,0.0,94.0,42.982923,-71.446094
4.0,2008-09,1.0,4,Mid Range,shot - 3,31.0,111.08555261599052,0.0,287.0,42.982923,-71.446094
4.0,2008-09,,4,Mid Range,shot - 3,20.0,0.0,0.0,222.0,42.982923,-71.446094
1.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,442.0,34.189593,-118.471724
1.0,2008-09,0.0,5,Penalty Spot,shot - 3,45.0,252.05158202241063,0.0,405.0,34.189593,-118.471724
1.0,2008-09,1.0,4,Mid Range,shot - 3,38.0,184.62935844550842,0.0,293.0,34.189593,-118.471724
1.0,2008-09,1.0,4,Mid Range,shot - 28,39.0,196.93907687404248,0.0,261.0,34.189593,-118.471724
1.0,2008-09,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,32.0,34.189593,-118.471724
2.0,2008-09,0.0,1,Goal Line,shot - 31,28.0,84.17244204607586,0.0,148.0,34.189593,-118.471724
3.0,2008-09,1.0,1,Goal Line,shot - 27,25.0,51.66236541235796,0.0,683.0,34.189593,-118.471724
3.0,2008-09,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,563.0,34.189593,-118.471724
3.0,2008-09,0.0,1,Goal Line,shot - 43,25.791028810518604,91.35097153287424,0.0,493.0,34.189593,-118.471724
3.0,2008-09,0.0,5,Penalty Spot,shot - 3,42.96533429784418,276.6604416970377,0.0,260.0,34.189593,-118.471724
3.0,2008-09,1.0,1,Goal Line,shot - 36,24.0,44.911023145771246,0.0,200.0,34.189593,-118.471724
3.0,2008-09,0.0,4,Mid Range,shot - 21,40.0,200.0024999843752,0.0,148.0,34.189593,-118.471724
1.0,2008-09,0.0,0,Goal Area,shot - 49,20.0,0.0,0.0,541.0,39.739968,-104.954013
1.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,359.0,39.739968,-104.954013
1.0,2008-09,1.0,4,Mid Range,shot - 28,30.0,108.2266141020775,0.0,330.0,39.739968,-104.954013
1.0,2008-09,,4,Mid Range,shot - 3,34.0,146.32156368765337,0.0,1.0,39.739968,-104.954013
1.0,2008-09,0.0,4,Mid Range,shot - 38,42.0,225.2197985270004,0.0,260.0,39.739968,-104.954013
1.0,2008-09,0.0,1,Goal Line,shot - 3,27.0,79.19595949289331,0.0,228.0,39.739968,-104.954013
1.0,2008-09,1.0,0,Goal Area,shot - 39,20.0,0.0,0.0,138.0,39.739968,-104.954013
2.0,2008-09,0.0,4,Mid Range,shot - 44,40.0,204.9569704169019,0.0,402.0,39.739968,-104.954013
2.0,2008-09,,4,Mid Range,shot - 47,37.0,174.56272825175412,0.0,376.0,39.739968,-104.954013
2.0,2008-09,0.0,1,Goal Line,shot - 3,27.0,73.24858770126148,0.0,257.0,39.739968,-104.954013
3.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,522.0,39.739968,-104.954013
3.0,2008-09,,4,Mid Range,shot - 3,37.0,172.4905794529081,0.0,318.0,39.739968,-104.954013
3.0,2008-09,1.0,1,Goal Line,shot - 36,29.0,94.26027795418386,0.0,267.0,39.739968,-104.954013
3.0,2008-09,1.0,4,Mid Range,shot - 3,37.0,178.01685313475238,0.0,178.0,39.739968,-104.954013
3.0,2008-09,0.0,4,Mid Range,shot - 36,39.0,194.7331507473753,0.0,146.0,39.739968,-104.954013
3.0,2008-09,0.0,5,Penalty Spot,shot - 56,45.0,259.37039152532424,0.0,61.0,39.739968,-104.954013
4.0,2008-09,0.0,0,Goal Area,shot - 10,20.0,2.3286893159166806,0.0,456.0,39.739968,-104.954013
4.0,2008-09,,5,Penalty Spot,shot - 3,44.0,249.15858403835887,0.0,411.0,39.739968,-104.954013
4.0,2008-09,1.0,4,Mid Range,shot - 3,37.0,173.17043627594174,0.0,367.0,39.739968,-104.954013
4.0,2008-09,0.0,4,Mid Range,shot - 3,37.0,178.84350701101786,0.0,342.0,39.739968,-104.954013
4.0,2008-09,,4,Mid Range,shot - 40,38.0,187.608635195718,0.0,261.0,39.739968,-104.954013
4.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,193.0,39.739968,-104.954013
4.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,111.0,39.739968,-104.954013
4.0,2008-09,0.0,4,Mid Range,shot - 3,37.0,172.00290695217916,0.0,76.0,39.739968,-104.954013
1.0,2008-09,1.0,4,Mid Range,shot - 43,31.0,119.85407794480751,0.0,681.0,42.982923,-71.446094
1.0,2008-09,1.0,4,Mid Range,shot - 3,39.0,196.41283053812958,0.0,591.0,42.982923,-71.446094
1.0,2008-09,,4,Mid Range,shot - 26,34.0,149.1207564358497,0.0,545.0,42.982923,-71.446094
1.0,2008-09,1.0,4,Mid Range,shot - 3,39.0,193.06216615380654,0.0,449.0,42.982923,-71.446094
1.0,2008-09,0.0,1,Goal Line,shot - 3,30.0,106.1508360777248,0.0,334.0,42.982923,-71.446094
1.0,2008-09,,1,Goal Line,shot - 3,33.0,130.80137613954986,0.0,241.0,42.982923,-71.446094
1.0,2009-10,,5,Penalty Spot,shot - 3,45.0,256.1815762306103,0.0,125.0,42.982923,-71.446094
1.0,2008-09,0.0,4,Mid Range,shot - 36,40.0,204.9569704169019,0.0,0.0,42.982923,-71.446094
2.0,2008-09,0.0,4,Mid Range,shot - 3,33.0,138.0,0.0,350.0,42.982923,-71.446094
2.0,2008-09,0.0,1,Goal Line,shot - 3,30.0,102.35721762533407,0.0,200.0,42.982923,-71.446094
2.0,2008-09,0.0,4,Mid Range,shot - 3,39.0,195.1640335717624,0.0,89.0,42.982923,-71.446094
2.0,2008-09,,0,Goal Area,shot - 32,20.0,2.3286893159166806,0.0,10.0,42.982923,-71.446094
3.0,2008-09,1.0,0,Goal Area,shot - 10,20.0,0.0,0.0,520.0,42.982923,-71.446094
3.0,2009-10,0.0,6,Right Corner,shot - 46,42.0,226.01991062736042,0.0,340.0,42.982923,-71.446094
3.0,2008-09,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,311.0,42.982923,-71.446094
3.0,2008-09,,4,Mid Range,shot - 3,31.0,113.35784048754637,0.0,249.0,42.982923,-71.446094
3.0,2008-09,0.0,1,Goal Line,shot - 54,26.0,64.53681120105021,0.0,194.0,42.982923,-71.446094
3.0,2008-09,1.0,4,Mid Range,shot - 49,32.0,128.00390619039715,0.0,190.0,42.982923,-71.446094
3.0,2008-09,0.0,1,Goal Line,shot - 36,26.0,63.600314464631396,0.0,83.0,42.982923,-71.446094
3.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,39.0,42.982923,-71.446094
4.0,2008-09,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,262.0,42.982923,-71.446094
1.0,2008-09,1.0,4,Mid Range,shot - 2,27.0,76.11832893594027,0.0,622.0,42.982923,-71.446094
1.0,2008-09,,4,Mid Range,shot - 3,38.0,181.620483426292,0.0,589.0,42.982923,-71.446094
1.0,2008-09,0.0,1,Goal Line,shot - 3,30.0,103.81233067415451,0.0,319.0,42.982923,-71.446094
1.0,2008-09,1.0,4,Mid Range,shot - 35,36.54964546637199,218.96118377465905,0.0,0.0,42.982923,-71.446094
2.0,2008-09,1.0,4,Mid Range,shot - 27,36.0,160.79800993793424,0.0,294.0,42.982923,-71.446094
2.0,2008-09,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,150.0,42.982923,-71.446094
3.0,2008-09,,1,Goal Line,shot - 40,30.0,108.63240768757728,0.0,695.0,42.982923,-71.446094
3.0,2009-10,1.0,1,Goal Line,shot - 44,26.0,69.46221994724903,0.0,618.0,42.982923,-71.446094
3.0,2008-09,0.0,4,Mid Range,shot - 36,33.0,136.13228860193308,0.0,497.0,42.982923,-71.446094
3.0,2008-09,1.0,4,Mid Range,shot - 26,37.0,175.18276170902203,0.0,424.0,42.982923,-71.446094
3.0,2008-09,1.0,4,Mid Range,shot - 0,34.0,147.648230602334,0.0,389.0,42.982923,-71.446094
3.0,2008-09,1.0,4,Mid Range,shot - 3,36.0,163.19313711060278,0.0,267.0,42.982923,-71.446094
3.0,2008-09,0.0,5,Penalty Spot,shot - 0,46.0,262.65186083483206,0.0,85.0,42.982923,-71.446094
3.0,2008-09,0.0,4,Mid Range,shot - 9,39.0,194.5096398639409,0.0,56.0,42.982923,-71.446094
4.0,2008-09,1.0,5,Penalty Spot,shot - 36,44.0,245.12241839538046,0.0,326.0,42.982923,-71.446094
4.0,2008-09,0.0,4,Mid Range,shot - 39,20.0,0.0,0.0,262.0,42.982923,-71.446094
4.0,2008-09,1.0,0,Goal Area,shot - 1,20.0,0.0,0.0,199.0,42.982923,-71.446094
1.0,2008-09,0.0,4,Mid Range,shot - 33,32.0,126.57013865837393,0.0,365.0,32.757824,-96.786653
1.0,2008-09,1.0,4,Mid Range,shot - 3,37.0,175.86642658563346,0.0,316.0,32.757824,-96.786653
1.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,293.0,32.757824,-96.786653
1.0,2008-09,0.0,4,Mid Range,shot - 3,38.0,184.16568627190028,0.0,260.0,32.757824,-96.786653
1.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,120.0,32.757824,-96.786653
1.0,2008-09,0.0,4,Mid Range,shot - 10,20.0,0.0,0.0,29.0,32.757824,-96.786653
2.0,2008-09,1.0,4,Mid Range,shot - 44,40.0,207.29206448873046,0.0,342.0,32.757824,-96.786653
2.0,2008-09,1.0,4,Mid Range,shot - 3,35.0,158.97798589741913,0.0,232.0,32.757824,-96.786653
2.0,2008-09,0.0,4,Mid Range,shot - 3,36.0,160.96272860510285,0.0,209.0,32.757824,-96.786653
2.0,2008-09,0.0,4,Mid Range,shot - 3,34.0,144.40221604947754,0.0,104.0,32.757824,-96.786653
2.0,2008-09,0.0,5,Penalty Spot,shot - 3,37.04315999186984,258.3118270617898,0.0,0.0,32.757824,-96.786653
3.0,2008-09,0.0,1,Goal Line,shot - 3,28.0,86.83893136145792,0.0,597.0,32.757824,-96.786653
3.0,2008-09,,0,Goal Area,shot - 10,20.0,2.3286893159166806,0.0,468.0,32.757824,-96.786653
3.0,2008-09,,5,Penalty Spot,shot - 23,44.0,246.86230980042296,0.0,434.0,32.757824,-96.786653
4.0,2008-09,1.0,0,Goal Area,shot - 47,20.0,0.0,0.0,526.0,32.757824,-96.786653
4.0,2008-09,1.0,4,Mid Range,shot - 44,40.0,206.1188977265306,0.0,437.0,32.757824,-96.786653
4.0,2008-09,1.0,4,Mid Range,shot - 3,36.0,169.008875506584,0.0,394.0,32.757824,-96.786653
4.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,368.0,32.757824,-96.786653
4.0,2008-09,0.0,4,Mid Range,shot - 32,37.0,179.52437160452615,0.0,233.0,32.757824,-96.786653
4.0,2008-09,0.0,4,Mid Range,shot - 12,38.0,185.0837648201484,0.0,183.0,32.757824,-96.786653
1.0,2008-09,0.0,4,Mid Range,shot - 3,38.0,189.26436537288257,0.0,688.0,30.018061,-90.022651
1.0,2008-09,0.0,1,Goal Line,shot - 3,28.0,83.38000175631075,0.0,438.0,30.018061,-90.022651
1.0,2008-09,0.0,4,Mid Range,shot - 3,38.0,182.04395073717774,0.0,169.0,30.018061,-90.022651
2.0,2008-09,,4,Mid Range,shot - 3,30.0,102.0441081101697,0.0,437.0,30.018061,-90.022651
2.0,2008-09,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,297.0,30.018061,-90.022651
2.0,2008-09,,4,Mid Range,shot - 3,37.0,173.00289014926892,0.0,119.0,30.018061,-90.022651
3.0,2008-09,0.0,4,Mid Range,shot - 2,38.0,180.09997223764358,0.0,674.0,30.018061,-90.022651
3.0,2008-09,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,607.0,30.018061,-90.022651
3.0,2008-09,1.0,4,Mid Range,shot - 15,,,0.0,321.0,30.018061,-90.022651
3.0,2008-09,0.0,4,Mid Range,shot - 55,40.0,204.57028132160355,0.0,222.0,30.018061,-90.022651
4.0,2008-09,0.0,4,Mid Range,shot - 3,27.86378981760961,180.67927385286893,0.0,401.0,30.018061,-90.022651
4.0,2008-09,1.0,1,Goal Line,shot - 0,27.0,76.02631123499285,0.0,382.0,30.018061,-90.022651
4.0,2008-09,0.0,4,Mid Range,shot - 3,39.0,199.97249810911487,0.0,282.0,30.018061,-90.022651
4.0,2008-09,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,101.0,30.018061,-90.022651
4.0,2008-09,1.0,5,Penalty Spot,shot - 3,46.0,269.0074348414928,0.0,68.0,30.018061,-90.022651
1.0,2008-09,0.0,4,Mid Range,shot - 53,41.0,210.8577719696384,0.0,577.0,42.982923,-71.446094
4.0,2008-09,1.0,1,Goal Line,shot - 3,27.0,70.61161377563893,0.0,509.0,42.982923,-71.446094
1.0,2008-09,0.0,1,Goal Line,shot - 17,29.0,95.13148795220225,0.0,374.0,42.982923,-71.446094
1.0,2008-09,1.0,0,Goal Area,shot - 1,20.0,0.0,0.0,322.0,42.982923,-71.446094
1.0,2008-09,0.0,4,Mid Range,shot - 3,36.0,169.85876486069242,0.0,278.0,42.982923,-71.446094
1.0,2008-09,1.0,0,Goal Area,shot - 1,20.0,0.0,0.0,252.0,42.982923,-71.446094
1.0,2008-09,0.0,1,Goal Line,shot - 3,33.0,134.23859355639868,0.0,138.0,42.982923,-71.446094
2.0,2008-09,1.0,1,Goal Line,shot - 15,30.0,100.72239075796404,0.0,305.0,42.982923,-71.446094
2.0,2008-09,0.0,4,Mid Range,shot - 36,35.0,155.7080601638849,0.0,263.0,42.982923,-71.446094
2.0,2008-09,0.0,1,Goal Line,shot - 44,28.0,89.55445270895244,0.0,211.0,42.982923,-71.446094
2.0,2008-09,0.0,4,Mid Range,shot - 3,35.0,157.69908052997647,0.0,182.0,42.982923,-71.446094
2.0,2008-09,,4,Mid Range,shot - 37,35.0,151.47607071745688,0.0,103.0,42.982923,-71.446094
2.0,2008-09,,4,Mid Range,shot - 14,30.0,102.61091559868278,0.0,1.0,42.982923,-71.446094
3.0,2008-09,0.0,4,Mid Range,shot - 26,31.0,113.70136322841516,0.0,697.0,42.982923,-71.446094
3.0,2008-09,0.0,4,Mid Range,shot - 3,38.0,181.6480112745526,0.0,667.0,42.982923,-71.446094
3.0,2008-09,1.0,4,Mid Range,shot - 3,35.0,155.97435686676192,0.0,577.0,42.982923,-71.446094
3.0,2008-09,0.0,0,Goal Area,shot - 4,23.0,35.128336140500586,0.0,541.0,42.982923,-71.446094
3.0,2008-09,1.0,0,Goal Area,shot - 3,20.0,0.0,0.0,479.0,42.982923,-71.446094
3.0,2008-09,0.0,5,Penalty Spot,shot - 36,45.0,255.61404069214808,0.0,347.0,42.982923,-71.446094
4.0,2008-09,,4,Mid Range,shot - 3,37.0,179.20379460268134,0.0,523.0,42.982923,-71.446094
4.0,2008-09,0.0,5,Penalty Spot,shot - 40,45.0,255.3840245590941,0.0,388.0,42.982923,-71.446094
4.0,2008-09,0.0,4,Mid Range,shot - 3,20.954586460639554,117.61377470347595,0.0,351.0,42.982923,-71.446094
4.0,2008-09,1.0,5,Penalty Spot,shot - 3,45.0,252.96047122030743,0.0,301.0,42.982923,-71.446094
4.0,2008-09,,5,Penalty Spot,shot - 3,47.0,272.80945731407485,0.0,260.0,42.982923,-71.446094
4.0,2008-09,0.0,5,Penalty Spot,shot - 3,46.0,262.1907702418222,0.0,244.0,42.982923,-71.446094
4.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,214.0,42.982923,-71.446094
4.0,2008-09,,4,Mid Range,shot - 54,44.0,249.6337316950576,0.0,131.0,42.982923,-71.446094
4.0,2008-09,,0,Goal Area,shot - 12,20.0,0.0,0.0,116.0,42.982923,-71.446094
4.0,2008-09,1.0,0,Goal Area,shot - 56,20.0,0.0,0.0,68.0,42.982923,-71.446094
4.0,2008-09,,5,Penalty Spot,shot - 28,45.0,250.56935167733502,0.0,25.0,42.982923,-71.446094
1.0,2008-09,0.0,1,Goal Line,shot - 45,33.0,131.02671483327362,0.0,697.0,42.982923,-71.446094
1.0,2008-09,,4,Mid Range,shot - 3,38.0,187.3232500251904,0.0,553.0,42.982923,-71.446094
2.0,2008-09,,4,Mid Range,shot - 34,41.0,211.46394491733105,0.0,498.0,42.982923,-71.446094
2.0,2008-09,1.0,0,Goal Area,shot - 29,20.0,0.0,0.0,455.0,42.982923,-71.446094
2.0,2008-09,1.0,1,Goal Line,shot - 3,31.0,110.98198051936178,0.0,355.0,42.982923,-71.446094
2.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,340.0,42.982923,-71.446094
2.0,2008-09,0.0,5,Penalty Spot,shot - 3,46.0,265.0056603169072,0.0,195.0,42.982923,-71.446094
2.0,2008-09,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,172.0,42.982923,-71.446094
3.0,2008-09,1.0,4,Mid Range,shot - 3,39.0,199.96999774966244,0.0,33.0,42.982923,-71.446094
3.0,2008-09,1.0,5,Penalty Spot,shot - 3,45.0,256.2596339652424,0.0,673.0,42.982923,-71.446094
3.0,2008-09,0.0,0,Goal Area,shot - 5,20.0,2.3286893159166806,0.0,644.0,42.982923,-71.446094
3.0,2008-09,1.0,4,Mid Range,shot - 3,39.0,190.39432764659767,0.0,586.0,42.982923,-71.446094
3.0,2008-09,,5,Penalty Spot,shot - 3,45.0,258.95559464896684,0.0,493.0,42.982923,-71.446094
3.0,2008-09,,5,Penalty Spot,shot - 3,46.0,260.3420826528051,0.0,451.0,42.982923,-71.446094
3.0,2008-09,,0,Goal Area,shot - 4,20.0,0.0,0.0,380.0,42.982923,-71.446094
3.0,2008-09,1.0,6,Right Corner,shot - 3,21.94161551163528,238.01890681204296,0.0,213.0,42.982923,-71.446094
4.0,2008-09,1.0,5,Penalty Spot,shot - 3,46.0,266.1296676434253,0.0,208.0,42.982923,-71.446094
4.0,2008-09,0.0,1,Goal Line,shot - 3,25.0,53.535035257296684,0.0,175.0,42.982923,-71.446094
1.0,2008-09,0.0,5,Penalty Spot,shot - 26,45.0,254.01771591761081,0.0,693.0,33.552026,-112.071667
1.0,2008-09,0.0,1,Goal Line,shot - 3,27.0,70.03570517957253,0.0,583.0,33.552026,-112.071667
1.0,2008-09,,4,Mid Range,shot - 19,40.0,208.47062143141412,0.0,417.0,33.552026,-112.071667
1.0,2008-09,0.0,4,Mid Range,shot - 3,40.0,205.679362114919,0.0,285.0,33.552026,-112.071667
1.0,2008-09,1.0,4,Mid Range,shot - 3,26.0,64.12487816752561,0.0,259.0,33.552026,-112.071667
1.0,2008-09,1.0,1,Goal Line,shot - 3,29.0,91.83681179135084,0.0,77.0,33.552026,-112.071667
2.0,2008-09,1.0,0,Goal Area,shot - 56,20.0,0.0,0.0,398.0,33.552026,-112.071667
2.0,2008-09,0.0,4,Mid Range,shot - 14,40.0,208.968897207216,0.0,300.0,33.552026,-112.071667
2.0,2008-09,0.0,4,Mid Range,shot - 3,30.0,106.56922632730331,0.0,235.0,33.552026,-112.071667
2.0,2008-09,0.0,4,Mid Range,shot - 3,36.0,161.78998732925348,0.0,131.0,33.552026,-112.071667
2.0,2008-09,,4,Mid Range,shot - 3,28.0,81.15417426109394,0.0,110.0,33.552026,-112.071667
2.0,2008-09,1.0,0,Goal Area,shot - 4,20.0,2.3286893159166806,0.0,4.0,33.552026,-112.071667
3.0,2008-09,1.0,0,Goal Area,shot - 12,20.0,0.0,0.0,653.0,33.552026,-112.071667
3.0,2008-09,1.0,5,Penalty Spot,shot - 13,46.0,261.40007651108294,0.0,555.0,33.552026,-112.071667
3.0,2008-09,0.0,5,Penalty Spot,shot - 11,,,0.0,528.0,33.552026,-112.071667
3.0,2008-09,0.0,4,Mid Range,shot - 0,29.0,95.29428104561156,0.0,519.0,33.552026,-112.071667
3.0,2008-09,,1,Goal Line,shot - 44,27.0,78.02563681252464,0.0,467.0,33.552026,-112.071667
3.0,2008-09,0.0,4,Mid Range,shot - 3,32.0,123.66486970841801,0.0,201.0,33.552026,-112.071667
3.0,2008-09,0.0,5,Penalty Spot,shot - 3,44.0,249.43536236869065,0.0,96.0,33.552026,-112.071667
3.0,2008-09,1.0,1,Goal Line,shot - 27,30.0,107.07940978544848,0.0,67.0,33.552026,-112.071667
4.0,2008-09,,5,Penalty Spot,shot - 53,48.0,283.74812774712717,0.0,274.0,33.552026,-112.071667
4.0,2008-09,0.0,1,Goal Line,shot - 3,28.0,80.7093550959243,0.0,265.0,33.552026,-112.071667
4.0,2008-09,0.0,4,Mid Range,shot - 3,38.0,182.0027472320129,0.0,234.0,33.552026,-112.071667
1.0,2008-09,0.0,4,Mid Range,shot - 3,26.08713752581732,127.26350615946428,0.0,635.0,42.982923,-71.446094
1.0,2008-09,1.0,4,Mid Range,shot - 3,30.133956634899782,162.4838453508533,0.0,516.0,42.982923,-71.446094
