power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
4.0,2011-12,0.0,0,1,32,31.0,119.2057045614848,0.0,19.0,35.103812,-89.964007,19073.0
5.0,2011-12,,5,4,55,40.0,209.69024774652732,0.0,210.0,35.103812,-89.964007,19074.0
5.0,2011-12,0.0,0,0,33,21.0,18.027756377319946,0.0,100.0,35.103812,-89.964007,19075.0
5.0,2011-12,0.0,0,4,23,36.0,161.01242188104618,0.0,1.0,35.103812,-89.964007,19076.0
6.0,2011-12,0.0,4,4,23,37.0,177.49647883831386,0.0,206.0,35.103812,-89.964007,19077.0
6.0,2011-12,,0,0,31,23.0,36.6742416417845,0.0,107.0,35.103812,-89.964007,19078.0
1.0,2011-12,,4,5,32,45.0,258.90731932488893,0.0,259.0,30.018061,-90.022651,19079.0
1.0,2011-12,0.0,1,5,23,45.0,255.068618218706,0.0,144.0,30.018061,-90.022651,19080.0
1.0,2011-12,1.0,0,5,49,46.0,260.24795868555816,0.0,109.0,30.018061,-90.022651,19081.0
1.0,2011-12,0.0,4,5,47,46.0,265.5296593603057,0.0,74.0,30.018061,-90.022651,19082.0
1.0,2011-12,,2,4,3,38.0,187.5366630821824,0.0,37.0,30.018061,-90.022651,19083.0
2.0,2011-12,0.0,0,1,12,28.0,88.45903006477066,0.0,405.0,30.018061,-90.022651,19084.0
2.0,2011-12,,0,1,20,25.0,56.08029957123981,0.0,383.0,30.018061,-90.022651,19085.0
2.0,2011-12,1.0,0,0,26,20.0,9.848857801796104,0.0,234.0,30.018061,-90.022651,19086.0
2.0,2011-12,0.0,0,0,50,23.0,32.72293148106445,0.0,23.0,30.018061,-90.022651,19087.0
2.0,2011-12,,0,5,29,45.0,250.88044961694405,0.0,0.0,30.018061,-90.022651,19088.0
3.0,2011-12,1.0,0,0,34,21.0,19.104973174542803,0.0,485.0,30.018061,-90.022651,19089.0
3.0,2011-12,1.0,0,0,34,21.0,17.691806012954128,0.0,460.0,30.018061,-90.022651,19090.0
3.0,2011-12,1.0,0,0,34,21.0,18.439088914585774,0.0,415.0,30.018061,-90.022651,19091.0
3.0,2011-12,0.0,0,5,23,45.0,254.92155656201385,0.0,160.0,30.018061,-90.022651,19092.0
4.0,2011-12,0.0,0,1,48,33.0,134.03707203155702,0.0,702.0,30.018061,-90.022651,19093.0
4.0,2011-12,0.0,0,5,45,47.0,275.87686880224663,0.0,667.0,30.018061,-90.022651,19094.0
4.0,2011-12,0.0,0,1,37,27.0,77.02596964660684,0.0,645.0,30.018061,-90.022651,19095.0
4.0,2011-12,1.0,0,0,33,22.0,28.442925306655784,0.0,411.0,30.018061,-90.022651,
4.0,2011-12,0.0,0,5,17,45.0,256.6807355451515,0.0,141.0,30.018061,-90.022651,19097.0
4.0,2011-12,0.0,2,4,49,37.0,177.34147850968205,0.0,0.0,30.018061,-90.022651,
5.0,2011-12,,0,4,52,20.0,6.0,0.0,265.0,42.982923,-71.44609399999999,19099.0
5.0,2011-12,1.0,0,1,23,24.0,48.76474136094644,0.0,221.0,30.018061,-90.022651,19100.0
5.0,2011-12,0.0,2,4,23,19.177934168847255,174.1034175425629,0.0,128.0,30.018061,-90.022651,19101.0
1.0,2011-12,0.0,0,0,34,20.0,8.06225774829855,0.0,646.0,42.982923,-71.44609399999999,19102.0
1.0,2011-12,1.0,0,0,34,21.0,17.262676501632072,0.0,499.0,42.982923,-71.44609399999999,19103.0
1.0,2011-12,0.0,0,0,33,22.0,22.591517426015194,0.0,437.0,42.982923,-71.44609399999999,19104.0
1.0,2011-12,1.0,0,5,43,46.0,261.1053427258814,0.0,318.0,42.982923,-71.44609399999999,19105.0
1.0,2011-12,1.0,0,5,1,46.0,264.43335644354704,0.0,62.0,42.982923,-71.44609399999999,19106.0
2.0,2011-12,0.0,5,4,23,28.0,89.5377015563835,0.0,249.0,42.982923,-71.44609399999999,19107.0
2.0,2011-12,0.0,0,4,23,37.0,171.81385275931626,0.0,218.0,42.982923,-71.44609399999999,19108.0
2.0,2011-12,1.0,0,0,26,22.0,21.633307652783934,0.0,0.0,42.982923,-71.44609399999999,19109.0
3.0,2011-12,0.0,0,4,23,37.0,175.4821928287882,0.0,560.0,42.982923,-71.44609399999999,19110.0
3.0,2011-12,0.0,5,4,32,32.0,129.46814279968643,0.0,423.0,42.982923,-71.44609399999999,19111.0
3.0,2011-12,1.0,4,5,23,45.0,250.7149776140229,0.0,379.0,42.982923,-71.44609399999999,19112.0
3.0,2011-12,0.0,5,4,23,35.0,159.29846201391902,0.0,242.0,42.982923,-71.44609399999999,19113.0
3.0,2011-12,0.0,1,5,23,45.0,253.31403435261933,0.0,210.0,42.982923,-71.44609399999999,19114.0
3.0,2011-12,0.0,5,4,23,31.0,113.77424392145849,0.0,132.0,42.982923,-71.44609399999999,19115.0
3.0,2011-12,1.0,4,5,23,46.0,267.9272289260649,0.0,97.0,42.982923,-71.44609399999999,
3.0,2011-12,1.0,5,6,30,43.0,233.30880823492282,0.0,73.0,42.982923,-71.44609399999999,19117.0
3.0,2011-12,0.0,0,5,34,49.0,290.06206232459976,0.0,40.0,42.982923,-71.44609399999999,19118.0
4.0,2011-12,1.0,4,4,23,38.0,182.28000438885223,0.0,254.0,42.982923,-71.44609399999999,19119.0
4.0,2011-12,0.0,1,5,23,44.0,243.8052501485561,0.0,125.0,42.982923,-71.44609399999999,19120.0
4.0,2011-12,1.0,2,4,23,34.0,144.16848608660632,0.0,94.0,42.982923,-71.44609399999999,19121.0
1.0,2011-12,0.0,0,1,23,24.0,44.407206622349044,0.0,476.0,42.982923,-71.44609399999999,19122.0
1.0,2011-12,0.0,1,5,50,46.0,268.001865665148,0.0,313.0,42.982923,-71.44609399999999,19123.0
4.0,2011-12,,0,1,49,31.0,110.05907504608605,0.0,187.0,42.982923,-71.44609399999999,19124.0
1.0,2011-12,0.0,5,1,28,28.0,87.32124598286491,0.0,138.0,42.982923,-71.44609399999999,19125.0
1.0,2011-12,0.0,0,1,23,25.0,52.98575959116297,0.0,94.0,42.982923,-71.44609399999999,19126.0
2.0,2011-12,,0,0,34,22.0,22.803508501982762,0.0,392.0,42.982923,-71.44609399999999,19127.0
2.0,2011-12,1.0,0,5,23,46.0,263.501423146062,0.0,284.0,42.982923,-71.44609399999999,19128.0
2.0,2011-12,0.0,4,5,54,45.0,257.390753524675,0.0,216.0,42.982923,-71.44609399999999,19129.0
3.0,2011-12,0.0,1,5,49,45.0,253.81095327034248,0.0,629.0,42.982923,-71.44609399999999,19130.0
3.0,2011-12,0.0,4,4,23,38.721109378562566,218.8355546980426,0.0,481.0,42.982923,-71.44609399999999,19131.0
3.0,2011-12,0.0,2,1,36,28.0,84.8999411071645,0.0,270.0,42.982923,-71.44609399999999,19132.0
3.0,2011-12,0.0,2,4,7,23.915673613626733,115.8792474949678,0.0,196.0,42.982923,-71.44609399999999,19133.0
3.0,2011-12,,2,4,23,32.0,128.6001555209013,0.0,191.0,42.982923,-71.44609399999999,19134.0
4.0,2011-12,0.0,1,4,23,40.0,203.38387350033435,0.0,431.0,42.982923,-71.44609399999999,19135.0
4.0,2011-12,0.0,2,4,23,31.0,117.5457357797381,0.0,406.0,42.982923,-71.44609399999999,19136.0
4.0,2011-12,0.0,0,1,27,25.0,52.0,0.0,358.0,42.982923,-71.44609399999999,19137.0
4.0,2011-12,0.0,5,4,7,30.0,106.4377752492037,0.0,286.0,42.982923,-71.44609399999999,19138.0
4.0,2011-12,0.0,1,5,30,47.0,275.87686880224663,0.0,221.0,42.982923,-71.44609399999999,19139.0
4.0,2011-12,1.0,0,0,33,22.0,28.0,0.0,33.0,42.982923,-71.44609399999999,19140.0
4.0,2011-12,,1,4,23,45.0,257.59658382827985,0.0,1.0,42.982923,-71.44609399999999,19141.0
1.0,2011-12,0.0,0,1,23,26.0,67.53517601961218,0.0,645.0,29.740325,-95.365762,19142.0
1.0,2011-12,1.0,0,5,2,45.0,251.85908758669004,0.0,392.0,29.740325,-95.365762,19143.0
1.0,2011-12,1.0,5,4,23,34.0,145.04137340772803,0.0,339.0,29.740325,-95.365762,19144.0
1.0,2011-12,0.0,1,5,23,45.0,250.12197024651792,0.0,285.0,29.740325,-95.365762,19145.0
1.0,2011-12,,0,1,23,27.0,70.49113419430843,0.0,143.0,29.740325,-95.365762,
2.0,2011-12,1.0,5,4,12,41.0,215.08838447195114,0.0,445.0,29.740325,-95.365762,19147.0
2.0,2011-12,0.0,5,4,16,36.0,161.99382704288456,0.0,352.0,42.982923,-71.44609399999999,19148.0
2.0,2011-12,0.0,5,6,5,44.0,247.6307735318856,0.0,279.0,29.740325,-95.365762,19149.0
2.0,2011-12,,1,4,23,36.0,163.3431969810803,0.0,204.0,29.740325,-95.365762,19150.0
2.0,2011-12,0.0,0,1,23,27.0,77.4919350642375,0.0,173.0,29.740325,-95.365762,19151.0
2.0,2011-12,0.0,5,4,23,35.0,156.28499608087785,0.0,244.0,29.740325,-95.365762,19152.0
2.0,2011-12,0.0,2,4,23,31.0,114.21471008587292,0.0,144.0,29.740325,-95.365762,19153.0
2.0,2011-12,0.0,0,0,33,22.0,26.83281572999748,0.0,0.0,29.740325,-95.365762,19154.0
3.0,2011-12,0.0,0,1,23,30.0,108.46197490365,0.0,514.0,29.740325,-95.365762,19155.0
3.0,2011-12,0.0,0,5,18,52.0,320.00624993896605,0.0,509.0,29.740325,-95.365762,19156.0
3.0,2011-12,0.0,0,1,9,27.0,77.07788269017254,0.0,338.0,29.740325,-95.365762,19157.0
3.0,2011-12,0.0,4,4,23,42.0,224.95555116511352,0.0,268.0,29.740325,-95.365762,19158.0
3.0,2011-12,,0,0,52,21.0,16.15549442140351,0.0,253.0,29.740325,-95.365762,19159.0
3.0,2009-10,1.0,0,1,7,27.0,79.62411694957753,0.0,98.0,29.740325,-95.365762,19160.0
3.0,2011-12,0.0,1,4,23,38.0,182.1235844145397,0.0,49.0,29.740325,-95.365762,19161.0
4.0,2011-12,0.0,4,5,56,45.0,255.88473967784802,0.0,238.0,29.740325,-95.365762,19162.0
4.0,2011-12,0.0,2,1,32,28.0,83.38000175631075,0.0,183.0,29.740325,-95.365762,19163.0
4.0,2011-12,0.0,2,4,38,19.47404288414597,136.03308421115798,0.0,135.0,29.740325,-95.365762,19164.0
4.0,2011-12,,0,4,32,26.778057861514323,121.82774724995943,0.0,88.0,29.740325,-95.365762,19165.0
4.0,2011-12,1.0,0,4,9,42.0,225.2197985270004,0.0,50.0,29.740325,-95.365762,19166.0
4.0,2011-12,0.0,1,5,23,44.0,249.61570463414355,0.0,16.0,29.740325,-95.365762,19167.0
4.0,2011-12,1.0,4,5,47,44.0,247.25897354797863,0.0,4.0,29.740325,-95.365762,19168.0
1.0,2011-12,,1,4,23,41.0,215.08838447195114,0.0,708.0,32.757824,-96.786653,19169.0
1.0,2011-12,,1,5,30,44.0,247.82453470146984,0.0,638.0,32.757824,-96.786653,19170.0
1.0,2011-12,0.0,0,1,0,27.0,73.35529974037323,0.0,520.0,32.757824,-96.786653,19171.0
4.0,2011-12,0.0,5,4,2,38.0,186.72439583514526,0.0,350.0,32.757824,-96.786653,19172.0
1.0,2011-12,1.0,0,4,23,39.0,195.3586445489424,0.0,319.0,32.757824,-96.786653,19173.0
1.0,2011-12,1.0,0,4,37,41.0,215.08838447195114,0.0,176.0,32.757824,-96.786653,19174.0
1.0,2011-12,1.0,2,4,23,35.0,156.28499608087785,0.0,30.0,32.757824,-96.786653,19175.0
2.0,2011-12,,5,6,30,43.0,230.0086954878011,0.0,352.0,32.757824,-96.786653,19176.0
2.0,2011-12,0.0,0,0,34,22.0,22.67156809750927,0.0,158.0,32.757824,-96.786653,19177.0
2.0,2011-12,0.0,4,4,25,39.0,194.164878389476,0.0,125.0,32.757824,-96.786653,19178.0
2.0,2011-12,1.0,4,4,11,39.0,191.46017862730616,0.0,57.0,32.757824,-96.786653,19179.0
2.0,2011-12,0.0,0,1,23,29.0,91.76055797563568,0.0,1.0,32.757824,-96.786653,19180.0
3.0,2011-12,1.0,4,4,23,39.0,191.4418971907665,0.0,548.0,32.757824,-96.786653,19181.0
3.0,2011-12,0.0,5,4,23,39.0,195.0,0.0,475.0,32.757824,-96.786653,19182.0
3.0,2011-12,1.0,0,0,51,21.0,16.0,0.0,413.0,32.757824,-96.786653,19183.0
3.0,2011-12,1.0,2,4,23,38.0,185.3968716025165,0.0,325.0,32.757824,-96.786653,19184.0
4.0,2011-12,1.0,1,4,25,39.0,191.80198122021577,0.0,330.0,32.757824,-96.786653,19185.0
4.0,2011-12,1.0,0,4,15,37.0,179.2540097180534,0.0,243.0,32.757824,-96.786653,19186.0
1.0,2011-12,,1,4,37,39.0,196.9009903479411,0.0,536.0,42.982923,-71.44609399999999,19187.0
1.0,2011-12,0.0,0,5,23,46.0,265.74545474719736,0.0,449.0,42.982923,-71.44609399999999,19188.0
1.0,2011-12,,2,4,38,40.0,208.1465829649865,0.0,410.0,42.982923,-71.44609399999999,19189.0
1.0,2011-12,1.0,1,5,43,45.0,259.0173739346456,0.0,192.0,42.982923,-71.44609399999999,19190.0
1.0,2011-12,1.0,2,4,23,32.0,124.63145670335399,0.0,164.0,42.982923,-71.44609399999999,19191.0
1.0,2011-12,,1,4,7,37.0,174.56272825175412,0.0,121.0,42.982923,-71.44609399999999,19192.0
2.0,2011-12,0.0,2,4,23,29.0,97.51410154434076,0.0,301.0,42.982923,-71.44609399999999,19193.0
2.0,2011-12,0.0,2,2,30,42.0,227.29936207565564,0.0,209.0,42.982923,-71.44609399999999,19194.0
2.0,2011-12,0.0,0,1,23,24.0,41.59326868617085,0.0,203.0,42.982923,-71.44609399999999,19195.0
2.0,2011-12,0.0,4,4,7,36.0,165.80108564180148,0.0,168.0,42.982923,-71.44609399999999,19196.0
2.0,2011-12,0.0,0,5,23,47.0,277.9946042641835,0.0,5.0,42.982923,-71.44609399999999,19197.0
3.0,2011-12,0.0,0,1,23,28.0,88.56635930193814,0.0,425.0,42.982923,-71.44609399999999,19198.0
3.0,2011-12,0.0,0,5,30,47.0,274.3902330623304,0.0,357.0,42.982923,-71.44609399999999,19199.0
3.0,2011-12,0.0,0,0,34,22.336427132033567,26.925824035672523,0.0,125.0,42.982923,-71.44609399999999,19200.0
3.0,2011-12,0.0,1,5,23,45.0,255.61404069214808,0.0,63.0,42.982923,-71.44609399999999,19201.0
3.0,2011-12,,4,4,23,38.0,189.85520798756087,0.0,0.0,42.982923,-71.44609399999999,19202.0
4.0,2011-12,0.0,4,5,26,44.0,249.09837414162303,0.0,96.0,42.982923,-71.44609399999999,19203.0
1.0,2011-12,0.0,4,4,32,40.0,201.6382900145704,0.0,541.0,42.982923,-71.44609399999999,19204.0
1.0,2011-12,1.0,1,5,30,46.0,265.74545474719736,0.0,173.0,42.982923,-71.44609399999999,19205.0
1.0,2011-12,0.0,1,5,23,45.0,255.3840245590941,0.0,138.0,42.982923,-71.44609399999999,19206.0
1.0,2011-12,0.0,1,4,23,41.0,213.32838535928602,0.0,101.0,42.982923,-71.44609399999999,19207.0
2.0,2011-12,,1,4,23,38.0,184.69414230680331,0.0,400.0,42.982923,-71.44609399999999,19208.0
2.0,2011-12,,1,5,4,46.0,266.12027356065903,0.0,204.0,42.982923,-71.44609399999999,19209.0
2.0,2011-12,,0,0,34,21.0,16.55294535724685,0.0,92.0,42.982923,-71.44609399999999,19210.0
3.0,2011-12,1.0,0,0,33,23.0,37.0,0.0,673.0,42.982923,-71.44609399999999,19211.0
3.0,2011-12,1.0,0,1,23,32.0,121.06609764917677,0.0,418.0,42.982923,-71.44609399999999,19212.0
3.0,2011-12,1.0,2,4,23,36.0,166.41213898030398,0.0,336.0,42.982923,-71.44609399999999,
3.0,2011-12,1.0,0,1,42,25.0,53.0,0.0,1.0,42.982923,-71.44609399999999,19214.0
4.0,2011-12,0.0,1,5,23,47.0,271.3890196747097,0.0,612.0,42.982923,-71.44609399999999,19215.0
4.0,2011-12,,4,4,48,39.0,193.0,0.0,515.0,42.982923,-71.44609399999999,19216.0
4.0,2011-12,,2,4,36,34.0,148.66068747318502,0.0,352.0,42.982923,-71.44609399999999,
4.0,2011-12,,0,0,52,23.0,36.76955262170047,0.0,34.0,42.982923,-71.44609399999999,19218.0
1.0,2011-12,1.0,0,0,51,20.0,3.6055512754639887,0.0,526.0,37.754129999999996,-122.437947,19219.0
1.0,2011-12,0.0,4,5,23,46.0,260.9674309181128,0.0,498.0,37.754129999999996,-122.437947,19220.0
1.0,2011-12,0.0,1,4,37,36.0,161.94134740701648,0.0,461.0,37.754129999999996,-122.437947,
1.0,2011-12,1.0,2,4,8,32.0,127.67536959022283,0.0,418.0,37.754129999999996,-122.437947,19222.0
1.0,2011-12,,0,1,49,28.0,89.14033879226618,0.0,373.0,37.754129999999996,-122.437947,19223.0
1.0,2011-12,,4,4,23,39.0,190.39432764659767,0.0,313.0,37.754129999999996,-122.437947,19224.0
1.0,2011-12,,2,4,23,34.0,140.29255147726127,0.0,243.0,37.754129999999996,-122.437947,19225.0
1.0,2011-12,0.0,4,5,9,44.0,249.387249072602,0.0,81.0,37.754129999999996,-122.437947,19226.0
1.0,2011-12,0.0,0,1,32,31.0,119.10499569707392,0.0,48.0,37.754129999999996,-122.437947,19227.0
1.0,2011-12,,0,1,23,24.0,47.16990566028302,0.0,44.0,37.754129999999996,-122.437947,19228.0
2.0,2011-12,1.0,2,1,55,28.0,80.60397012554655,0.0,288.0,37.754129999999996,-122.437947,19229.0
3.0,2011-12,1.0,2,4,23,39.0,194.74342094150447,0.0,558.0,37.754129999999996,-122.437947,19230.0
3.0,2011-12,1.0,0,0,34,20.0,7.0,0.0,509.0,37.754129999999996,-122.437947,19231.0
3.0,2011-12,1.0,1,5,23,45.0,259.02316498722655,0.0,476.0,37.754129999999996,-122.437947,19232.0
3.0,2011-12,0.0,1,4,23,37.0,172.4093964956667,0.0,445.0,37.754129999999996,-122.437947,19233.0
3.0,2011-12,0.0,0,0,33,22.0,22.591517426015194,0.0,327.0,37.754129999999996,-122.437947,19234.0
3.0,2011-12,0.0,4,5,23,47.0,270.1740179958095,0.0,297.0,37.754129999999996,-122.437947,19235.0
3.0,2011-12,0.0,4,4,23,38.0,189.44656238633632,0.0,275.0,37.754129999999996,-122.437947,19236.0
3.0,2011-12,0.0,1,4,44,37.0,178.46568297574746,0.0,36.0,37.754129999999996,-122.437947,19237.0
3.0,2011-12,0.0,5,4,2,33.0,133.5065541462291,0.0,2.0,37.754129999999996,-122.437947,19238.0
4.0,2011-12,0.0,5,4,56,37.0,172.88724649319855,0.0,218.0,37.754129999999996,-122.437947,19239.0
4.0,2011-12,,1,4,23,46.0,261.54349542666887,0.0,97.0,37.754129999999996,-122.437947,19240.0
4.0,2011-12,1.0,2,4,23,39.0,193.9329781135741,0.0,64.0,37.754129999999996,-122.437947,
4.0,2011-12,1.0,2,4,23,38.0,188.76705220986,0.0,32.0,37.754129999999996,-122.437947,19242.0
1.0,2011-12,1.0,4,4,20,38.0,187.00267377767625,0.0,670.0,42.982923,-71.44609399999999,19243.0
4.0,2011-12,1.0,1,4,23,41.0,215.84485168750263,0.0,571.0,42.982923,-71.44609399999999,19244.0
1.0,2011-12,0.0,5,4,23,39.0,197.66891510806647,0.0,497.0,42.982923,-71.44609399999999,19245.0
1.0,2011-12,,0,0,33,22.0,21.02379604162864,0.0,468.0,42.982923,-71.44609399999999,19246.0
1.0,2011-12,1.0,0,1,19,29.0,94.0,0.0,325.0,42.982923,-71.44609399999999,19247.0
1.0,2011-12,0.0,2,4,23,39.0,194.82555636185256,0.0,256.0,42.982923,-71.44609399999999,19248.0
1.0,2011-12,0.0,0,4,23,36.0,163.76812876747417,0.0,159.0,42.982923,-71.44609399999999,19249.0
1.0,2011-12,0.0,2,4,32,31.0,112.64102272262976,0.0,86.0,42.982923,-71.44609399999999,19250.0
1.0,2011-12,1.0,5,4,38,35.0,151.17208737065187,0.0,21.0,42.982923,-71.44609399999999,19251.0
2.0,2011-12,1.0,2,4,23,39.0,194.82555636185256,0.0,248.0,42.982923,-71.44609399999999,19252.0
2.0,2011-12,0.0,0,1,47,26.0,63.117173646212215,0.0,43.0,42.982923,-71.44609399999999,19253.0
3.0,2011-12,0.0,0,5,14,44.0,249.08833774386147,0.0,656.0,42.982923,-71.44609399999999,19254.0
3.0,2011-12,0.0,0,1,39,28.0,88.58893836140041,0.0,584.0,42.982923,-71.44609399999999,19255.0
3.0,2011-12,0.0,2,4,23,35.0,156.16017418023074,0.0,500.0,42.982923,-71.44609399999999,19256.0
3.0,2011-12,0.0,4,4,23,41.0,217.8302091079196,0.0,268.0,42.982923,-71.44609399999999,19257.0
3.0,2011-12,0.0,5,1,23,30.0,103.64282986640926,0.0,101.0,42.982923,-71.44609399999999,19258.0
3.0,2011-12,0.0,5,1,33,31.0,111.73182178770736,0.0,28.0,42.982923,-71.44609399999999,19259.0
4.0,2011-12,0.0,2,4,23,33.0,133.13526955694348,0.0,503.0,42.982923,-71.44609399999999,19260.0
4.0,2011-12,1.0,1,4,32,36.0,168.86681142249356,0.0,438.0,42.982923,-71.44609399999999,19261.0
4.0,2011-12,1.0,2,2,30,42.0,229.07858913482067,0.0,383.0,42.982923,-71.44609399999999,19262.0
4.0,2011-12,0.0,1,4,56,39.0,194.82555636185256,0.0,357.0,42.982923,-71.44609399999999,19263.0
4.0,2011-12,0.0,4,5,23,45.0,252.0099204396525,0.0,321.0,42.982923,-71.44609399999999,19264.0
4.0,2011-12,0.0,5,4,1,30.0,105.62196741208712,0.0,180.0,42.982923,-71.44609399999999,19265.0
4.0,2011-12,,5,4,52,30.0,100.71742649611338,0.0,85.0,42.982923,-71.44609399999999,19266.0
4.0,2011-12,0.0,4,4,27,40.0,204.26698215815497,0.0,15.0,42.982923,-71.44609399999999,19267.0
1.0,2011-12,0.0,0,4,25,37.0,171.5488268686207,0.0,270.0,42.982923,-71.44609399999999,19268.0
1.0,2011-12,,4,5,46,44.0,244.40130932546168,0.0,177.0,42.982923,-71.44609399999999,19269.0
4.0,2011-12,0.0,0,1,23,25.0,59.94163828258284,0.0,98.0,42.982923,-71.44609399999999,19270.0
1.0,2011-12,0.0,1,5,23,45.0,256.6028059082753,0.0,41.0,42.982923,-71.44609399999999,19271.0
1.0,2011-12,0.0,1,4,24,38.0,185.0,0.0,4.0,42.982923,-71.44609399999999,19272.0
2.0,2011-12,0.0,0,5,23,45.0,250.96015620014262,0.0,269.0,42.982923,-71.44609399999999,19273.0
2.0,2011-12,,4,5,23,38.918515188761724,252.744930710786,0.0,29.0,42.982923,-71.44609399999999,19274.0
4.0,2011-12,,0,1,34,25.0,52.32590180780453,0.0,622.0,42.982923,-71.44609399999999,19275.0
3.0,2011-12,0.0,0,1,23,26.0,64.76109943476871,0.0,584.0,42.982923,-71.44609399999999,19276.0
3.0,2011-12,0.0,1,5,30,45.0,256.6748916431056,0.0,480.0,42.982923,-71.44609399999999,19277.0
3.0,2011-12,0.0,5,4,23,35.0,150.74813431681338,0.0,377.0,42.982923,-71.44609399999999,19278.0
3.0,2011-12,0.0,2,4,7,38.0,180.0,0.0,264.0,42.982923,-71.44609399999999,19279.0
3.0,2011-12,0.0,5,4,38,32.0,123.90565797650775,0.0,91.0,42.982923,-71.44609399999999,19280.0
3.0,2011-12,0.0,0,5,23,41.08997910095231,250.56935167733502,0.0,14.0,42.982923,-71.44609399999999,19281.0
3.0,2011-12,0.0,4,4,23,45.0,251.21305698549983,0.0,1.0,42.982923,-71.44609399999999,19282.0
4.0,2011-12,1.0,0,4,23,36.0,169.8057713977944,0.0,450.0,42.982923,-71.44609399999999,19283.0
4.0,2011-12,0.0,1,4,32,36.0,160.5272562526377,0.0,417.0,42.982923,-71.44609399999999,19284.0
4.0,2011-12,1.0,0,1,32,25.0,56.35601121442149,0.0,384.0,42.982923,-71.44609399999999,19285.0
4.0,2011-12,0.0,4,4,35,37.0,171.82840277439584,0.0,333.0,42.982923,-71.44609399999999,19286.0
4.0,2011-12,,1,4,9,38.0,184.69414230680331,0.0,306.0,42.982923,-71.44609399999999,19287.0
4.0,2011-12,1.0,1,5,23,45.0,254.420911090264,0.0,20.0,42.982923,-71.44609399999999,19288.0
1.0,2011-12,1.0,4,4,27,36.0,166.93112352104984,0.0,709.0,42.982923,-71.44609399999999,19289.0
1.0,2011-12,1.0,5,1,23,31.0,115.93532679903912,0.0,694.0,42.982923,-71.44609399999999,19290.0
1.0,2011-12,0.0,0,1,43,30.0,104.00480758118827,0.0,625.0,42.982923,-71.44609399999999,
1.0,2011-12,1.0,0,1,23,26.0,67.88225099390856,0.0,530.0,42.982923,-71.44609399999999,
1.0,2011-12,0.0,0,1,38,24.21178232892544,79.05694150420948,0.0,490.0,42.982923,-71.44609399999999,19293.0
1.0,2011-12,1.0,0,4,1,36.0,162.36070953281768,0.0,316.0,42.982923,-71.44609399999999,19294.0
1.0,2011-12,0.0,2,4,4,29.0,96.30160954002794,0.0,272.0,42.982923,-71.44609399999999,19295.0
1.0,2011-12,1.0,0,0,45,23.0,37.64306044943742,0.0,164.0,42.982923,-71.44609399999999,19296.0
1.0,2011-12,1.0,0,4,30,40.0,203.16003544004417,0.0,132.0,42.982923,-71.44609399999999,
1.0,2011-12,,0,4,33,39.0,194.07730418572902,0.0,81.0,42.982923,-71.44609399999999,19298.0
1.0,2011-12,0.0,4,4,9,39.0,199.7248106770914,0.0,27.0,42.982923,-71.44609399999999,19299.0
2.0,2011-12,0.0,0,1,36,33.0,137.87675656179326,0.0,242.0,42.982923,-71.44609399999999,19300.0
2.0,2011-12,1.0,0,0,33,22.0,21.0,0.0,188.0,42.982923,-71.44609399999999,19301.0
2.0,2011-12,1.0,0,1,38,31.0,113.74093370462543,0.0,141.0,42.982923,-71.44609399999999,19302.0
2.0,2011-12,,2,4,23,37.0,179.78876494375282,0.0,28.0,42.982923,-71.44609399999999,19303.0
3.0,2011-12,0.0,2,4,23,34.0,149.9333185119305,0.0,632.0,42.982923,-71.44609399999999,19304.0
3.0,2011-12,1.0,0,0,12,23.0,37.36308338453881,0.0,525.0,42.982923,-71.44609399999999,19305.0
3.0,2011-12,,0,0,34,20.0,8.54400374531753,0.0,475.0,42.982923,-71.44609399999999,19306.0
3.0,2011-12,1.0,0,4,55,41.0,217.0,0.0,436.0,42.982923,-71.44609399999999,19307.0
3.0,2011-12,0.0,5,4,32,34.0,144.6789549312546,0.0,280.0,42.982923,-71.44609399999999,19308.0
3.0,2011-12,1.0,0,4,32,36.0,163.35544068074378,0.0,196.0,42.982923,-71.44609399999999,19309.0
3.0,2011-12,0.0,0,4,30,37.0,178.0252791038396,0.0,168.0,42.982923,-71.44609399999999,19310.0
3.0,2011-12,1.0,0,5,23,46.0,262.1011255221923,0.0,131.0,42.982923,-71.44609399999999,19311.0
4.0,2011-12,0.0,5,4,23,35.0,154.29990014165554,0.0,430.0,42.982923,-71.44609399999999,19312.0
4.0,2011-12,,5,1,23,29.0,94.87360012142472,0.0,284.0,42.982923,-71.44609399999999,19313.0
4.0,2011-12,1.0,5,6,23,43.0,239.01882771028733,0.0,247.0,42.982923,-71.44609399999999,19314.0
4.0,2011-12,0.0,4,4,32,38.0,183.1993449769949,0.0,202.0,42.982923,-71.44609399999999,19315.0
4.0,2011-12,1.0,1,4,12,44.0,249.55159787106152,0.0,100.0,42.982923,-71.44609399999999,19316.0
1.0,2011-12,1.0,2,4,23,40.0,205.38743875904387,0.0,705.0,42.982923,-71.44609399999999,19317.0
1.0,2011-12,1.0,0,0,33,22.0,28.3196045170126,0.0,631.0,42.982923,-71.44609399999999,19318.0
1.0,2011-12,1.0,2,4,23,38.0,187.0962319235745,0.0,373.0,42.982923,-71.44609399999999,19319.0
