,power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
16835,1.0,14.0,1.0,0.0,0.0,52.0,23.0,30.0,0.0,615.0,42.982923,-71.44609399999999,16836.0
16836,1.0,14.0,0.0,5.0,1.0,23.0,30.0,106.23088063270492,0.0,452.0,42.982923,-71.44609399999999,16837.0
16837,1.0,14.0,0.0,4.0,4.0,30.0,40.0,209.34421415458328,0.0,292.0,42.982923,-71.44609399999999,16838.0
16838,1.0,14.0,1.0,0.0,0.0,34.0,21.0,16.492422502470642,0.0,264.0,42.982923,-71.44609399999999,16839.0
16839,1.0,14.0,0.0,0.0,1.0,44.0,24.0,42.953463189829066,0.0,95.0,42.982923,-71.44609399999999,16840.0
16840,2.0,14.0,0.0,0.0,0.0,23.0,23.0,37.05401462729781,0.0,330.0,42.982923,-71.44609399999999,16841.0
16841,2.0,14.0,0.0,0.0,1.0,23.0,24.705296854423302,54.23098745182499,0.0,274.0,42.982923,-71.44609399999999,16842.0
16843,2.0,14.0,0.0,0.0,1.0,23.0,24.0,41.617304093369626,0.0,219.0,42.982923,-71.44609399999999,16844.0
16844,2.0,14.0,0.0,2.0,4.0,7.0,30.0,105.92922165295087,0.0,182.0,42.982923,-71.44609399999999,16845.0
16845,2.0,14.0,1.0,0.0,0.0,35.0,23.0,32.72293148106445,0.0,109.0,42.982923,-71.44609399999999,16846.0
16847,2.0,14.0,1.0,0.0,0.0,33.0,22.0,22.591517426015194,0.0,36.0,42.982923,-71.44609399999999,16848.0
16848,2.0,14.0,1.0,0.0,0.0,34.0,21.0,12.460103370965935,0.0,6.0,42.982923,-71.44609399999999,16849.0
16849,3.0,13.0,1.0,0.0,1.0,23.0,25.0,55.44366510251645,0.0,656.0,42.982923,-71.44609399999999,16850.0
16850,3.0,14.0,1.0,2.0,1.0,7.0,28.0,83.38000175631075,0.0,516.0,42.982923,-71.44609399999999,16851.0
16851,3.0,14.0,0.0,0.0,4.0,1.0,31.41709440119422,118.0,0.0,233.0,42.982923,-71.44609399999999,16852.0
16852,1.0,14.0,1.0,1.0,4.0,21.0,36.0,167.38578195294843,0.0,681.0,42.982923,-71.44609399999999,16853.0
16853,1.0,14.0,0.0,1.0,5.0,23.0,47.0,276.4434842784326,0.0,535.0,42.982923,-71.44609399999999,16854.0
16855,1.0,14.0,0.0,0.0,4.0,33.0,22.0,22.591517426015194,0.0,234.0,42.982923,-71.44609399999999,16856.0
16856,1.0,14.0,0.0,5.0,4.0,23.0,43.0,231.01947969814148,0.0,228.0,42.982923,-71.44609399999999,16857.0
16857,1.0,14.0,1.0,0.0,0.0,34.0,22.0,28.071337695236398,0.0,182.0,42.982923,-71.44609399999999,16858.0
16858,1.0,14.0,1.0,2.0,4.0,3.0,39.0,197.64867821465438,0.0,128.0,42.982923,-71.44609399999999,16859.0
16860,2.0,14.0,0.0,1.0,4.0,23.0,37.0,170.83617883809038,0.0,243.0,42.982923,-71.44609399999999,16861.0
16863,2.0,14.0,1.0,0.0,0.0,33.0,22.0,23.021728866442675,0.0,141.0,42.982923,-71.44609399999999,16864.0
16864,2.0,14.0,1.0,0.0,1.0,20.0,31.0,119.0,0.0,97.0,42.982923,-71.44609399999999,16865.0
16865,2.0,14.0,1.0,0.0,0.0,33.0,22.0,25.553864678361286,0.0,71.0,42.982923,-71.44609399999999,16866.0
16866,3.0,14.0,0.0,0.0,0.0,34.0,23.0,32.72293148106445,0.0,500.0,42.982923,-71.44609399999999,16867.0
16867,3.0,14.0,1.0,1.0,5.0,23.0,45.0,250.16994223927063,0.0,483.0,42.982923,-71.44609399999999,16868.0
16869,3.0,14.0,0.0,0.0,0.0,34.0,23.0,33.015148038438355,0.0,218.0,42.982923,-71.44609399999999,16870.0
16870,4.0,14.0,1.0,0.0,1.0,7.0,30.0,102.8250942134263,0.0,323.0,42.982923,-71.44609399999999,16871.0
16872,4.0,14.0,1.0,0.0,0.0,34.0,22.0,26.570660511172854,0.0,148.0,42.982923,-71.44609399999999,16873.0
16874,4.0,14.0,0.0,1.0,4.0,23.0,40.0,206.86710710018642,0.0,36.0,42.982923,-71.44609399999999,16875.0
16876,1.0,13.0,1.0,0.0,0.0,48.0,23.0,36.40054944640259,0.0,619.0,34.189593,-118.471724,16877.0
16877,1.0,14.0,0.0,5.0,1.0,23.0,31.0,112.0446339634344,0.0,478.0,34.189593,-118.471724,16878.0
16878,1.0,14.0,1.0,0.0,0.0,1.0,23.0,31.144823004794873,0.0,425.0,34.189593,-118.471724,16879.0
16879,1.0,14.0,1.0,5.0,1.0,32.0,28.0,87.72684879784524,0.0,237.0,34.189593,-118.471724,16880.0
16880,1.0,14.0,1.0,0.0,1.0,23.0,32.0,126.7162183779172,0.0,201.0,34.189593,-118.471724,16881.0
16881,1.0,14.0,0.0,0.0,0.0,34.0,21.0,18.973665961010283,0.0,60.0,34.189593,-118.471724,16882.0
16883,3.0,14.0,1.0,0.0,0.0,27.0,21.0,11.704699910719626,0.0,623.0,34.189593,-118.471724,16884.0
16884,3.0,14.0,1.0,5.0,4.0,0.0,30.0,109.20164833920778,0.0,601.0,34.189593,-118.471724,16885.0
16885,3.0,14.0,1.0,1.0,5.0,23.0,46.0,261.72504656604804,0.0,308.0,34.189593,-118.471724,16886.0
16886,3.0,14.0,0.0,0.0,5.0,23.0,48.0,280.3176769310134,0.0,276.0,34.189593,-118.471724,16887.0
16887,4.0,14.0,0.0,2.0,1.0,23.0,29.0,94.04786015641186,0.0,345.0,34.189593,-118.471724,16888.0
16888,4.0,14.0,1.0,0.0,4.0,39.0,29.0,94.13288479590963,0.0,41.0,34.189593,-118.471724,16889.0
16889,4.0,14.0,1.0,1.0,4.0,36.0,39.0,194.82555636185256,0.0,22.0,34.189593,-118.471724,16890.0
16890,1.0,14.0,1.0,0.0,0.0,1.0,21.0,12.460103370965935,0.0,452.0,41.845137,-87.66045,16891.0
16891,1.0,14.0,1.0,0.0,0.0,1.0,21.0,12.529964086141668,0.0,362.0,41.845137,-87.66045,16892.0
16893,1.0,14.0,0.0,2.0,4.0,23.0,35.0,154.29990014165554,0.0,135.0,41.845137,-87.66045,16894.0
16895,1.0,14.0,0.0,0.0,1.0,23.0,28.0,81.04936767180853,0.0,62.0,41.845137,-87.66045,16896.0
16896,2.0,14.0,1.0,0.0,4.0,39.0,34.0,141.42135623730948,0.0,359.0,41.845137,-87.66045,16897.0
16897,2.0,14.0,0.0,1.0,4.0,32.0,39.0,197.26631744927968,0.0,153.0,41.845137,-87.66045,16898.0
16898,2.0,14.0,0.0,0.0,0.0,34.0,22.0,25.05992817228333,0.0,33.0,41.845137,-87.66045,16899.0
16899,3.0,14.0,1.0,0.0,1.0,47.0,26.0,62.39390995922599,0.0,621.0,41.845137,-87.66045,16900.0
16900,3.0,14.0,1.0,2.0,4.0,23.0,34.0,148.94629904767692,0.0,573.0,41.845137,-87.66045,16901.0
16901,3.0,14.0,0.0,4.0,4.0,23.0,37.0,174.56272825175412,0.0,416.0,41.845137,-87.66045,16902.0
16902,4.0,14.0,0.0,0.0,0.0,34.0,22.0,26.1725046566048,0.0,398.0,41.845137,-87.66045,16903.0
16903,3.0,14.0,0.0,5.0,4.0,23.0,37.0,170.98830369355676,0.0,347.0,41.845137,-87.66045,16904.0
16904,3.0,14.0,1.0,0.0,0.0,1.0,21.0,15.132745950421555,0.0,335.0,41.845137,-87.66045,16905.0
16905,3.0,14.0,0.0,0.0,0.0,33.0,22.0,20.02498439450079,0.0,109.0,41.845137,-87.66045,16906.0
16906,3.0,14.0,0.0,4.0,4.0,23.0,38.0,183.8477631085024,0.0,48.0,41.845137,-87.66045,16907.0
16907,4.0,14.0,1.0,2.0,2.0,23.0,42.0,229.26403991904186,0.0,499.0,41.845137,-87.66045,16908.0
16908,4.0,14.0,0.0,4.0,5.0,13.0,47.0,271.3595400939499,0.0,380.0,41.845137,-87.66045,16909.0
16909,4.0,14.0,1.0,0.0,0.0,34.0,22.0,22.591517426015194,0.0,357.0,42.982923,-71.44609399999999,16910.0
16910,4.0,14.0,1.0,0.0,1.0,23.0,27.0,76.89603370785778,0.0,105.0,41.845137,-87.66045,16911.0
16911,4.0,14.0,0.0,1.0,5.0,30.0,46.0,266.5107877741537,0.0,17.0,41.845137,-87.66045,16912.0
16912,4.0,14.0,0.0,1.0,5.0,30.0,46.0,266.1766330841233,0.0,6.0,41.845137,-87.66045,16913.0
16914,1.0,14.0,0.0,4.0,5.0,23.0,45.0,253.23901753086943,0.0,479.0,40.643505,-73.93950699999999,16915.0
16915,1.0,14.0,1.0,5.0,6.0,23.0,43.0,234.21357774475842,0.0,330.0,40.643505,-73.93950699999999,16916.0
16917,2.0,14.0,0.0,4.0,5.0,30.0,29.048224678804488,254.9607812978302,0.0,186.0,40.643505,-73.93950699999999,16918.0
16918,2.0,14.0,0.0,0.0,1.0,48.0,26.0,67.26812023536857,0.0,164.0,40.643505,-73.93950699999999,16919.0
16919,3.0,14.0,0.0,5.0,1.0,23.0,28.554710153306626,119.6703806294607,0.0,658.0,40.643505,-73.93950699999999,16920.0
16920,3.0,14.0,1.0,0.0,0.0,34.0,22.0,20.248456731316587,0.0,617.0,40.643505,-73.93950699999999,16921.0
16921,3.0,14.0,1.0,5.0,1.0,23.0,29.0,91.60785992479029,0.0,363.0,40.643505,-73.93950699999999,16922.0
16922,3.0,14.0,1.0,0.0,4.0,31.0,36.0,163.62457028209425,0.0,326.0,40.643505,-73.93950699999999,16923.0
16923,3.0,14.0,1.0,2.0,4.0,52.0,36.0,164.43131419670482,0.0,251.0,40.643505,-73.93950699999999,16924.0
16924,3.0,14.0,0.0,4.0,4.0,23.0,37.0,172.8843544106869,0.0,219.0,40.643505,-73.93950699999999,16925.0
16926,4.0,14.0,1.0,0.0,4.0,23.0,35.0,158.14234094637652,0.0,707.0,40.643505,-73.93950699999999,16927.0
16927,4.0,14.0,0.0,1.0,4.0,20.0,32.700232167488664,160.65490966665163,0.0,622.0,40.643505,-73.93950699999999,16928.0
16928,4.0,14.0,1.0,0.0,1.0,48.0,24.0,49.979995998399204,0.0,561.0,40.643505,-73.93950699999999,16929.0
16932,1.0,14.0,0.0,1.0,5.0,23.0,44.0,247.1214276423637,0.0,614.0,38.919619,-77.015211,16933.0
16934,1.0,14.0,0.0,0.0,4.0,30.0,31.0,114.9826073804208,0.0,296.0,38.919619,-77.015211,16935.0
16935,1.0,14.0,1.0,4.0,5.0,23.0,46.0,265.18861212352243,0.0,143.0,38.919619,-77.015211,16936.0
16937,2.0,14.0,0.0,0.0,1.0,23.0,27.0,73.02739212103907,0.0,293.0,38.919619,-77.015211,16938.0
16938,3.0,14.0,0.0,0.0,0.0,16.0,23.0,31.320919526731647,0.0,679.0,38.919619,-77.015211,16939.0
16939,3.0,14.0,1.0,2.0,4.0,23.0,32.0,123.90565797650775,0.0,612.0,38.919619,-77.015211,16940.0
16942,3.0,14.0,1.0,2.0,2.0,23.0,43.0,231.95258136093247,0.0,236.0,38.919619,-77.015211,16943.0
16943,3.0,14.0,1.0,5.0,6.0,46.0,43.0,239.41595602632668,0.0,179.0,38.919619,-77.015211,16944.0
16944,3.0,14.0,1.0,4.0,5.0,26.0,46.0,265.74545474719736,0.0,121.0,38.919619,-77.015211,16945.0
16945,1.0,14.0,1.0,0.0,1.0,23.0,26.0,64.6297145282261,0.0,217.0,40.361408000000004,-86.186052,16946.0
16946,1.0,14.0,0.0,4.0,5.0,30.0,48.0,285.0,0.0,191.0,40.361408000000004,-86.186052,16947.0
16947,2.0,14.0,1.0,0.0,0.0,34.0,22.0,21.0,0.0,294.0,40.361408000000004,-86.186052,16948.0
16948,2.0,14.0,0.0,0.0,1.0,23.0,33.0,132.9699214108213,0.0,205.0,40.361408000000004,-86.186052,16949.0
16949,3.0,14.0,0.0,4.0,4.0,15.0,37.0,177.55280904564705,0.0,667.0,40.361408000000004,-86.186052,16950.0
16950,3.0,14.0,1.0,2.0,4.0,44.0,36.0,167.2154299100415,0.0,603.0,40.361408000000004,-86.186052,16951.0
16951,3.0,14.0,1.0,5.0,4.0,23.0,44.0,244.29490375363952,0.0,570.0,40.361408000000004,-86.186052,16952.0
16952,3.0,14.0,0.0,1.0,5.0,37.0,45.0,253.4107337900272,0.0,501.0,40.361408000000004,-86.186052,16953.0
16953,3.0,14.0,1.0,0.0,4.0,23.0,36.0,165.00303027520434,0.0,472.0,40.361408000000004,-86.186052,16954.0
16954,3.0,14.0,1.0,0.0,5.0,23.0,44.0,245.48262663709892,0.0,317.0,40.361408000000004,-86.186052,16955.0
16955,3.0,13.0,1.0,0.0,1.0,23.0,25.0,59.908263203000644,0.0,280.0,40.361408000000004,-86.186052,16956.0
16957,3.0,14.0,1.0,4.0,4.0,2.0,41.0,211.37644144984557,0.0,133.0,40.361408000000004,-86.186052,16958.0
16958,4.0,14.0,1.0,1.0,5.0,39.0,45.0,255.0,0.0,332.0,40.361408000000004,-86.186052,16959.0
16959,4.0,14.0,1.0,0.0,5.0,30.0,49.0,297.12118739665806,0.0,295.0,40.361408000000004,-86.186052,16960.0
16960,4.0,14.0,0.0,1.0,5.0,23.0,51.0,310.85044635644323,0.0,268.0,40.361408000000004,-86.186052,16961.0
16963,1.0,14.0,0.0,0.0,5.0,23.0,46.0,263.0019011338131,0.0,616.0,39.993941,-75.143458,16964.0
16964,1.0,14.0,0.0,1.0,4.0,23.0,44.0,242.5386567126981,0.0,136.0,39.993941,-75.143458,16965.0
16965,2.0,14.0,0.0,0.0,0.0,23.0,23.0,33.61547262794322,0.0,281.0,39.993941,-75.143458,16966.0
16968,3.0,14.0,0.0,4.0,5.0,23.0,45.0,259.35689695861186,0.0,549.0,39.993941,-75.143458,16969.0
16969,3.0,14.0,0.0,5.0,4.0,23.0,37.0,176.20726432244496,0.0,367.0,39.993941,-75.143458,16970.0
16970,3.0,14.0,1.0,0.0,1.0,55.0,25.49492009521988,58.00862004909271,0.0,357.0,39.993941,-75.143458,16971.0
16972,3.0,14.0,0.0,0.0,0.0,33.0,21.0,13.341664064126336,0.0,231.0,39.993941,-75.143458,16973.0
16974,1.0,14.0,0.0,0.0,0.0,34.0,22.0,21.095023109728988,0.0,587.0,43.717098,-79.395917,16975.0
16975,1.0,14.0,0.0,2.0,2.0,45.0,42.0,225.2197985270004,0.0,579.0,43.717098,-79.395917,16976.0
16976,1.0,14.0,1.0,2.0,1.0,0.0,28.0,81.93900170248598,0.0,417.0,43.717098,-79.395917,16977.0
16977,1.0,14.0,1.0,0.0,0.0,23.0,21.0,13.038404810405295,0.0,367.0,43.717098,-79.395917,16978.0
16978,1.0,13.0,0.0,2.0,4.0,38.0,36.0,161.48374531202822,0.0,332.0,43.717098,-79.395917,16979.0
16979,1.0,14.0,1.0,0.0,0.0,2.0,21.0,13.038404810405295,0.0,230.0,43.717098,-79.395917,16980.0
16980,1.0,14.0,0.0,2.0,1.0,38.0,29.0,94.2019108086455,0.0,175.0,43.717098,-79.395917,16981.0
16981,3.0,14.0,1.0,0.0,4.0,23.0,30.0,105.57461816175324,0.0,693.0,43.717098,-79.395917,16982.0
16982,4.0,14.0,1.0,0.0,0.0,23.0,23.0,37.1618083521241,0.0,575.0,43.717098,-79.395917,16983.0
16984,3.0,14.0,0.0,4.0,5.0,23.0,44.0,242.4252462100431,0.0,451.0,43.717098,-79.395917,16985.0
16985,4.0,14.0,0.0,0.0,4.0,38.0,35.0,159.8780785473731,0.0,256.0,43.717098,-79.395917,16986.0
16987,1.0,14.0,1.0,0.0,0.0,34.0,20.0,3.1622776601683795,0.0,454.0,42.982923,-71.44609399999999,16988.0
16988,1.0,14.0,1.0,4.0,4.0,23.0,38.0,184.69414230680331,0.0,417.0,42.982923,-71.44609399999999,16989.0
16989,1.0,14.0,0.0,4.0,4.0,23.0,38.0,184.50474248647373,0.0,327.0,42.982923,-71.44609399999999,16990.0
16990,4.0,14.0,0.0,0.0,1.0,0.0,29.0,91.23595782365636,0.0,280.0,42.982923,-71.44609399999999,16991.0
16991,2.0,14.0,1.0,0.0,1.0,23.0,24.0,45.89117562233506,0.0,236.0,42.982923,-71.44609399999999,16992.0
16992,2.0,14.0,0.0,3.0,5.0,31.0,61.0,414.45023826751503,0.0,0.0,42.982923,-71.44609399999999,16993.0
16995,3.0,14.0,1.0,5.0,4.0,23.0,28.0,89.45389874119519,0.0,454.0,42.982923,-71.44609399999999,16996.0
16996,3.0,14.0,1.0,0.0,1.0,23.0,32.0,127.05904139414871,0.0,321.0,42.982923,-71.44609399999999,16997.0
16997,3.0,14.0,0.0,2.0,4.0,23.0,34.0,142.03168660548954,0.0,180.0,42.982923,-71.44609399999999,16998.0
17000,4.0,14.0,0.0,0.0,0.0,34.0,22.0,26.40075756488817,0.0,120.0,42.982923,-71.44609399999999,17001.0
17001,4.0,14.0,1.0,0.0,1.0,33.0,25.0,50.99019513592785,0.0,156.0,42.982923,-71.44609399999999,17002.0
17002,1.0,14.0,0.0,2.0,4.0,23.0,33.0,132.96616110875732,0.0,516.0,42.982923,-71.44609399999999,17003.0
17004,1.0,14.0,0.0,0.0,0.0,33.0,21.0,18.439088914585774,0.0,240.0,42.982923,-71.44609399999999,17005.0
17006,2.0,14.0,0.0,4.0,4.0,23.0,45.0,255.75965279926388,0.0,630.0,42.982923,-71.44609399999999,17007.0
17007,2.0,14.0,1.0,0.0,0.0,1.0,21.0,16.15549442140351,0.0,599.0,42.982923,-71.44609399999999,17008.0
17008,2.0,14.0,1.0,0.0,0.0,33.0,21.0,12.460103370965935,0.0,422.0,42.982923,-71.44609399999999,17009.0
17009,2.0,14.0,1.0,2.0,4.0,55.0,32.0,127.4244874425634,0.0,264.0,42.982923,-71.44609399999999,17010.0
17010,2.0,14.0,0.0,0.0,0.0,34.0,20.0,7.211102550927977,0.0,228.0,42.982923,-71.44609399999999,17011.0
17011,2.0,14.0,0.0,0.0,0.0,33.0,21.0,14.142135623730953,0.0,33.0,42.982923,-71.44609399999999,17012.0
17012,3.0,14.0,1.0,2.0,4.0,24.0,36.0,168.4280261714184,0.0,682.0,42.982923,-71.44609399999999,17013.0
17013,3.0,14.0,1.0,4.0,5.0,23.0,45.0,258.37956575549856,0.0,613.0,42.982923,-71.44609399999999,17014.0
17014,3.0,14.0,0.0,0.0,4.0,23.0,38.0,184.04347312523743,0.0,402.0,42.982923,-71.44609399999999,17015.0
17015,4.0,14.0,0.0,0.0,4.0,30.0,39.0,194.4865033877673,0.0,698.0,42.982923,-71.44609399999999,17016.0
17016,4.0,14.0,0.0,2.0,2.0,23.0,45.0,253.9468448317482,0.0,548.0,42.982923,-71.44609399999999,17017.0
17017,4.0,14.0,1.0,0.0,0.0,33.0,20.0,9.219544457292887,0.0,193.0,42.982923,-71.44609399999999,17018.0
17018,1.0,14.0,1.0,2.0,4.0,48.0,34.0,149.83324063771695,0.0,698.0,29.444994,-98.52412,17019.0
17019,1.0,14.0,1.0,0.0,4.0,23.0,40.0,201.43485299222675,0.0,666.0,29.444994,-98.52412,17020.0
17020,1.0,14.0,0.0,2.0,4.0,35.0,37.0,172.52536045462998,0.0,644.0,29.444994,-98.52412,17021.0
17021,1.0,14.0,1.0,0.0,1.0,23.0,26.0,69.02897942168927,0.0,637.0,29.444994,-98.52412,17022.0
17022,1.0,14.0,1.0,0.0,1.0,23.0,26.0,65.79513659838392,0.0,558.0,29.444994,-98.52412,17023.0
17023,1.0,14.0,0.0,1.0,5.0,19.0,44.0,240.8422720371156,0.0,537.0,29.444994,-98.52412,17024.0
17024,1.0,14.0,0.0,0.0,1.0,6.0,30.0,105.3612832116238,0.0,471.0,29.444994,-98.52412,17025.0
17025,1.0,14.0,0.0,0.0,0.0,33.0,21.0,18.027756377319946,0.0,326.0,29.444994,-98.52412,17026.0
17026,1.0,14.0,0.0,2.0,4.0,23.0,30.0,100.60318086422515,0.0,28.0,29.444994,-98.52412,17027.0
17027,1.0,14.0,0.0,0.0,4.0,0.0,34.0,144.16848608660632,0.0,175.0,29.444994,-98.52412,17028.0
17028,2.0,14.0,0.0,0.0,0.0,33.0,21.0,12.460103370965935,0.0,109.0,29.444994,-98.52412,17029.0
17029,2.0,14.0,0.0,4.0,4.0,23.0,45.0,255.61404069214808,0.0,56.0,29.444994,-98.52412,17030.0
17030,2.0,14.0,0.0,5.0,4.0,39.0,37.0,170.0,0.0,29.0,29.444994,-98.52412,17031.0
17031,2.0,14.0,0.0,1.0,4.0,23.0,36.0,164.43131419670482,0.0,2.0,29.444994,-98.52412,17032.0
17032,3.0,14.0,0.0,4.0,4.0,8.0,37.931486137766,224.7153755309146,0.0,704.0,29.444994,-98.52412,17033.0
17034,3.0,14.0,0.0,2.0,4.0,0.0,32.0,123.22337440599493,0.0,450.0,29.444994,-98.52412,17035.0
17035,3.0,14.0,0.0,4.0,4.0,23.0,41.0,219.1118435867856,0.0,342.0,29.444994,-98.52412,17036.0
17036,3.0,14.0,1.0,1.0,5.0,49.0,45.0,254.15939880319198,0.0,284.0,29.444994,-98.52412,17037.0
17038,4.0,14.0,1.0,0.0,5.0,23.0,45.0,255.09606033806168,0.0,458.0,29.444994,-98.52412,17039.0
17040,4.0,14.0,0.0,4.0,4.0,9.0,40.0,204.74862636901864,0.0,401.0,29.444994,-98.52412,17041.0
17041,4.0,14.0,0.0,1.0,5.0,48.0,43.0,239.73527066328808,0.0,368.0,29.444994,-98.52412,17042.0
17042,4.0,14.0,0.0,2.0,2.0,30.0,43.0,232.62201099638008,0.0,309.0,29.444994,-98.52412,17043.0
17043,4.0,14.0,0.0,0.0,0.0,34.0,22.0,22.803508501982762,0.0,258.0,29.444994,-98.52412,17044.0
17044,4.0,14.0,0.0,0.0,0.0,33.0,22.0,23.53720459187964,0.0,203.0,29.444994,-98.52412,17045.0
17045,1.0,14.0,0.0,1.0,4.0,46.0,41.0,219.91134577370042,0.0,644.0,30.018061,-90.022651,17046.0
17046,1.0,14.0,1.0,2.0,4.0,25.0,36.0,168.6801707374047,0.0,524.0,30.018061,-90.022651,17047.0
17047,1.0,14.0,1.0,0.0,4.0,23.0,35.0,153.0130713370593,0.0,408.0,30.018061,-90.022651,17048.0
17048,1.0,14.0,1.0,4.0,4.0,23.0,36.0,166.81726529349413,0.0,248.0,30.018061,-90.022651,17049.0
17050,2.0,14.0,0.0,5.0,4.0,23.0,32.0,122.77214667830809,0.0,272.0,30.018061,-90.022651,17051.0
17051,2.0,14.0,1.0,5.0,4.0,10.0,36.0,164.93938280471406,0.0,223.0,30.018061,-90.022651,17052.0
17052,2.0,14.0,0.0,4.0,5.0,6.0,54.0,344.88403848250215,0.0,0.0,30.018061,-90.022651,17053.0
17053,3.0,14.0,1.0,0.0,0.0,34.0,21.0,18.027756377319946,0.0,652.0,30.018061,-90.022651,17054.0
17055,3.0,14.0,1.0,5.0,4.0,23.0,37.0,170.84788555905513,0.0,437.0,30.018061,-90.022651,17056.0
17056,3.0,14.0,0.0,2.0,2.0,23.0,43.0,239.2530041608673,0.0,404.0,30.018061,-90.022651,17057.0
17057,4.0,14.0,0.0,2.0,2.0,23.0,43.0,237.03375287076733,0.0,304.0,30.018061,-90.022651,17058.0
17059,1.0,14.0,1.0,0.0,0.0,33.0,21.0,19.235384061671343,0.0,680.0,42.982923,-71.44609399999999,17060.0
17060,1.0,14.0,1.0,2.0,4.0,9.0,35.0,153.3786165017797,0.0,554.0,42.982923,-71.44609399999999,17061.0
17061,1.0,14.0,0.0,0.0,4.0,23.0,35.0,153.9415473483361,0.0,501.0,42.982923,-71.44609399999999,17062.0
17062,1.0,14.0,0.0,0.0,4.0,40.0,39.0,194.25756098540927,0.0,479.0,42.982923,-71.44609399999999,17063.0
17063,1.0,14.0,1.0,0.0,0.0,1.0,21.0,15.0,0.0,424.0,42.982923,-71.44609399999999,17064.0
17064,1.0,14.0,1.0,0.0,4.0,38.0,37.0,178.57211428439768,0.0,378.0,42.982923,-71.44609399999999,17065.0
17066,2.0,14.0,1.0,0.0,1.0,23.0,24.0,43.26661530556788,0.0,211.0,42.982923,-71.44609399999999,17067.0
17068,3.0,14.0,0.0,0.0,1.0,12.0,25.0,55.036351623268054,0.0,649.0,42.982923,-71.44609399999999,17069.0
17069,3.0,14.0,1.0,0.0,0.0,26.0,22.040318416734852,23.769728648009423,0.0,637.0,42.982923,-71.44609399999999,17070.0
17070,3.0,14.0,0.0,5.0,4.0,23.0,37.0,173.5396208362805,0.0,474.0,42.982923,-71.44609399999999,17071.0
17071,3.0,14.0,1.0,4.0,5.0,23.0,45.0,253.62176562747916,0.0,282.0,42.982923,-71.44609399999999,17072.0
17072,3.0,14.0,1.0,0.0,0.0,34.0,22.0,22.135943621178647,0.0,158.0,42.982923,-71.44609399999999,17073.0
17073,3.0,14.0,0.0,1.0,5.0,23.0,44.0,249.30302846134862,0.0,81.0,42.982923,-71.44609399999999,17074.0
17074,3.0,14.0,1.0,0.0,1.0,0.0,33.0,134.18271125595876,0.0,0.0,42.982923,-71.44609399999999,17075.0
17075,3.0,14.0,0.0,0.0,0.0,33.0,22.0,26.925824035672523,0.0,28.0,42.982923,-71.44609399999999,17076.0
17077,4.0,14.0,1.0,1.0,4.0,38.0,35.760022225575405,176.87566254292872,0.0,399.0,42.982923,-71.44609399999999,17078.0
17079,4.0,14.0,1.0,0.0,4.0,23.0,35.0,157.0350279396288,0.0,120.0,42.982923,-71.44609399999999,17080.0
17080,4.0,14.0,0.0,5.0,4.0,11.0,38.0,186.68154702594467,0.0,114.0,42.982923,-71.44609399999999,17081.0
17082,4.0,14.0,0.0,1.0,4.0,23.0,37.0,173.60011520733502,0.0,33.0,42.982923,-71.44609399999999,17083.0
17083,1.0,14.0,0.0,0.0,0.0,23.0,23.0,30.36445290137795,0.0,348.0,42.982923,-71.44609399999999,17084.0
17085,1.0,14.0,0.0,0.0,4.0,36.0,36.0,165.01212076693034,0.0,146.0,42.982923,-71.44609399999999,17086.0
17087,2.0,14.0,0.0,0.0,1.0,51.0,25.0,57.77542730261716,0.0,205.0,42.982923,-71.44609399999999,17088.0
17088,2.0,14.0,0.0,4.0,5.0,26.0,45.0,259.2778432492835,0.0,53.0,42.982923,-71.44609399999999,17089.0
17089,3.0,14.0,0.0,0.0,5.0,23.0,46.0,263.0931394012394,0.0,682.0,42.982923,-71.44609399999999,17090.0
17090,3.0,14.0,1.0,0.0,0.0,33.0,22.0,23.323807579381203,0.0,612.0,42.982923,-71.44609399999999,17091.0
17091,3.0,14.0,1.0,0.0,1.0,23.0,23.126050372830147,79.62411694957753,0.0,584.0,42.982923,-71.44609399999999,17092.0
17092,3.0,14.0,0.0,2.0,4.0,17.0,39.0,194.7331507473753,0.0,542.0,42.982923,-71.44609399999999,17093.0
17093,3.0,14.0,1.0,0.0,1.0,32.0,24.0,44.04543109109048,0.0,534.0,42.982923,-71.44609399999999,17094.0
17094,3.0,14.0,1.0,0.0,1.0,32.0,30.0,103.31505214633543,0.0,431.0,42.982923,-71.44609399999999,17095.0
17095,3.0,14.0,0.0,4.0,5.0,22.0,47.0,274.1678318111007,0.0,375.0,42.982923,-71.44609399999999,17096.0
17096,3.0,14.0,1.0,0.0,4.0,23.0,35.0,157.0,0.0,333.0,42.982923,-71.44609399999999,17097.0
17097,3.0,14.0,0.0,2.0,4.0,23.0,39.0,195.2562418976664,0.0,240.0,42.982923,-71.44609399999999,17098.0
17099,3.0,14.0,0.0,2.0,4.0,30.0,39.0,198.64792976520042,0.0,199.0,42.982923,-71.44609399999999,17100.0
17100,3.0,14.0,0.0,4.0,5.0,25.0,46.0,264.47306101000163,0.0,141.0,42.982923,-71.44609399999999,17101.0
17101,4.0,14.0,0.0,1.0,4.0,23.0,48.0,281.6025568065745,0.0,422.0,42.982923,-71.44609399999999,17102.0
